2443.73901367188,2026-01-13T06:59:25Z
2444.72436523438,2026-01-13T06:59:37Z
2446.83642578125,2026-01-13T06:59:49Z
2447.57543945313,2026-01-13T07:00:01Z
2448.21826171875,2026-01-13T07:00:16Z
2447.8935546875,2026-01-13T07:00:28Z
2447.65356445313,2026-01-13T07:00:40Z
2446.53393554688,2026-01-13T07:00:53Z
2446.01147460938,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:05Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:06Z
2446.47607421875,2026-01-13T07:01:07Z
2446.47607421875,2026-01-13T07:01:07Z
2446.47607421875,2026-01-13T07:01:07Z
2446.47607421875,2026-01-13T07:01:07Z
2446.47607421875,2026-01-13T07:01:07Z
2448.18359375,2026-01-13T07:01:19Z
2447.02026367188,2026-01-13T07:01:31Z
2449.27880859375,2026-01-13T07:01:56Z
2452.388671875,2026-01-13T07:02:06Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:10Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:11Z
2452.65502929688,2026-01-13T07:02:12Z
2452.65502929688,2026-01-13T07:02:12Z
2452.65502929688,2026-01-13T07:02:12Z
2452.65502929688,2026-01-13T07:02:12Z
2452.65502929688,2026-01-13T07:02:12Z
2452.65502929688,2026-01-13T07:02:12Z
2452.65502929688,2026-01-13T07:02:12Z
2452.65502929688,2026-01-13T07:02:12Z
2454.82641601563,2026-01-13T07:02:20Z
2455.5205078125,2026-01-13T07:02:32Z
2455.37036132813,2026-01-13T07:02:44Z
2457.4365234375,2026-01-13T07:02:56Z
2456.83911132813,2026-01-13T07:03:08Z
2458.765625,2026-01-13T07:03:21Z
2458.34692382813,2026-01-13T07:03:33Z
2458.94653320313,2026-01-13T07:03:45Z
2460.6708984375,2026-01-13T07:03:57Z
2460.86840820313,2026-01-13T07:04:09Z
2462.44067382813,2026-01-13T07:04:21Z
2463.72680664063,2026-01-13T07:04:33Z
2239.3623046875,2026-01-13T07:04:45Z
1558.42016601563,2026-01-13T07:04:58Z
1107.99169921875,2026-01-13T07:05:10Z
971.308959960938,2026-01-13T07:05:22Z
857.171142578125,2026-01-13T07:05:34Z
738.583801269531,2026-01-13T07:05:46Z
726.392517089844,2026-01-13T07:05:58Z
693.099243164063,2026-01-13T07:06:10Z
637.153076171875,2026-01-13T07:06:22Z
623.594909667969,2026-01-13T07:06:35Z
622.015625,2026-01-13T07:06:47Z
559.305297851563,2026-01-13T07:06:59Z
564.365417480469,2026-01-13T07:07:11Z
562.102172851563,2026-01-13T07:07:23Z
571.133544921875,2026-01-13T07:07:35Z
580.61669921875,2026-01-13T07:07:47Z
588.466186523438,2026-01-13T07:07:59Z
599.428955078125,2026-01-13T07:08:12Z
622.215148925781,2026-01-13T07:08:24Z
666.614135742188,2026-01-13T07:08:36Z
